397,Badangi,Badangi,gunupuru banda,SS,G.P,Auction,4,1,,13
398,Badangi,Badangi,Latchapatruni tank,SS,G.P,Auction,2,0.5,,13
399,Badangi,Badangi,Maradana tank,SS,G.P,Auction,3,0.75,,13
400,Badangi,Badangi,Pedda tank,SS,G.P,Auction,3,0.75,,13
401,Badangi,Badangi,Patibanda bhukta tank,SS,G.P,Auction,5,1.25,,13
402,Badangi,Badangi,Moogi tank,SS,G.P,Auction,3,0.75,,13
403,Badangi,Badangi,Marri banda,SS,G.P,Auction,3,0.75,,13
404,Badangi,Badangi,Venkata sagaram,SS,G.P,Auction,3,0.75,,13
405,Badangi,Badangi,Terli Banda,SS,G.P,Auction,2,0.5,,13
406,Badangi,Badangi,Gusidi banda,SS,G.P,Auction,1,0.25,,13
407,Badangi,Badangi,Chinagavani tank,SS,G.P,Auction,2,0.5,,13
408,Badangi,Badangi,Bodduvani tank,SS,G.P,Auction,1,0.25,,13
409,Badangi,Badangi,Chakali tank,SS,G.P,Auction,2,0.5,,13
410,Badangi,Badangi,Tannivani tank,SS,G.P,Auction,2,0.5,,13
411,Badangi,Badangi,Asara tank,SS,G.P,Auction,1,0.25,,13
412,Badangi,Badangi,Badnayuni tank,SS,G.P,Auction,2,0.5,,13
413,Badangi,Donkinavalasa,Tenkala vani Tank,SS,G.P,Auction,2,0.5,,13
414,Badangi,donkinavalasa,Chakali banda,SS,G.P,Auction,3,0.75,,13
415,Badangi,donkinavalasa,Ambati Banda,SS,G.P,Auction,3,0.75,,13
416,Badangi,donkinavalasa,Arnipalli Tank,SS,G.P,Auction,2,0.5,,13
417,Badangi,Donkinavalasa,Bankuru Tank,SS,G.P,Auction,3,0.75,,13
418,Badangi,gajarayanivalasa,Karanam Banda,SS,G.P,Auction,1,0.25,,13
419,Badangi,Gajarayanivalasa,Putchalavani Tank,SS,G.P,Auction,3,0.75,,13
420,Badangi,Gajarayanivalasa,Patruni tank,SS,G.P,Auction,2,0.5,,13
421,Badangi,Gajarayanivalasa,Panuku Tank,SS,G.P,Auction,2,0.5,,13
422,Badangi,Gajarayanivalasa,Baddi Tank,SS,G.P,Auction,2,0.5,,13
423,Badangi,Gajarayanivalasa,Kari Tank,SS,G.P,Auction,2,0.5,,13
424,Badangi,Gudepuvalasa,Raju cheruvu,SS,G.P,Auction,7,1.75,,13
425,Badangi,Gudepuvalasa,Alluvani tank,SS,G.P,Auction,9,2.25,,13
426,Badangi,Gudepuvalasa,Segidivani tank,SS,G.P,Auction,8,2,,13
427,Badangi,Gudepuvalasa,Voota tank,SS,G.P,Auction,3,0.75,,13
428,Badangi,Gudepuvalasa,Appala Naidu Tank,SS,G.P,Auction,4,1,,13
429,Badangi,Gudepuvalasa,Rayanna tank,SS,G.P,Auction,8,2,,13
430,Badangi,koduru,Kollivani banda,SS,G.P,Auction,2,0.5,,13
431,Badangi,koduru,lenkavani tank,SS,G.P,Auction,1,0.25,,13
432,Badangi,koduru,labbavani tank,SS,G.P,Auction,1,0.25,,13
433,Badangi,koduru,chavaka tank,SS,G.P,Auction,1,0.25,,13
434,Badangi,koduru,kamsaligowrinaidu tank,SS,G.P,Auction,1,0.25,,13
435,Badangi,koduru,barikala tank,SS,G.P,Auction,1,0.25,,13
436,Badangi,koduru,Pylavani tank,SS,G.P,Auction,1,0.25,,13
437,Badangi,koduru,Jannivani tank,SS,G.P,Auction,2,0.5,,13
438,Badangi,koduru,Lingaraju tank,SS,G.P,Auction,3,0.75,,13
439,Badangi,koduru,Mangali Banda,SS,G.P,Auction,3,0.75,,13
440,Badangi,koduru,Alluvani tank,SS,G.P,Auction,1,0.25,,13
441,Badangi,koduru,Thurakala tank,SS,G.P,Auction,2,0.5,,13
442,Badangi,koduru,Therlivani tank,SS,G.P,Auction,3,0.75,,13
443,Badangi,koduru,Balakrishna tank,SS,G.P,Auction,3,0.75,,13
444,Badangi,Kotipalli,Karrivani tank,SS,G.P,Auction,4,1,,13
445,Badangi,Kotipalli,Patha tank,SS,G.P,Auction,5,1.25,,13
446,Badangi,Kotipalli,Putivani tank,SS,G.P,Auction,5,1.25,,13
447,Badangi,Kotipalli,Saripalli vani tank,SS,G.P,Auction,3,0.75,,13
448,Badangi,Kotipalli,Kandi kuppa tank,SS,G.P,Auction,1,0.25,,13
449,Badangi,Kotipalli,Komati tank,SS,G.P,Auction,5,1.25,,13
450,Badangi,Kotipalli,Jaggunaidu tank,SS,G.P,Auction,6,1.5,,13
451,Badangi,Laksmipuram,Yendudora Tank,SS,G.P,Auction,3,0.75,,13
452,Badangi,Laksmipuram,Kotha Tank,SS,G.P,Auction,5,1.25,,13
453,Badangi,Lakshmipuram,Terli Banda,SS,G.P,Auction,3,0.75,,13
454,Badangi,Laksmipuram,Tentuvani Tank,SS,G.P,Auction,4,1,,13
455,Badangi,Mallammapeta,Subbayya Tank,SS,G.P,Auction,1,0.25,,13
456,Badangi,Mallammapeta,Baddi Tank,SS,G.P,Auction,2,0.5,,13
457,Badangi,Mallammapeta,Karri naidu Tank,SS,G.P,Auction,1,0.25,,13
458,Badangi,mugada,Kasipativani Tank,SS,G.P,Auction,4,1,,13
459,Badangi,Mugada,Tentukesayya Tank,SS,G.P,Auction,2,0.5,,13
460,Badangi,Mugada,Karanam Banda,SS,G.P,Auction,1,0.25,,13
461,Badangi,Mugada,Kotha Tank,SS,G.P,Auction,8,2,,13
462,Badangi,pedapalli,putchalavani tank,SS,G.P,Auction,1,0.25,,13
463,Badangi,pedapalli,sanyasinaidu tank,SS,G.P,Auction,5,1.25,,13
464,Badangi,pedapalli,avuvani tank,SS,G.P,Auction,4,1,,13
465,Badangi,pindrangivalasa,Dandupatruni Tank,SS,G.P,Auction,2,0.5,,13
466,Badangi,pudivalasa,bariki banda,SS,G.P,Auction,1,0.25,,13
467,Badangi,pudivalasa,Govinda,SS,G.P,Auction,1,0.25,,13
468,Badangi,pudivalasa,Pudi tank,SS,G.P,Auction,3,0.75,,13
469,Badangi,Pudivalasa,Chavaka Tank,SS,G.P,Auction,2,0.5,,13
470,Badangi,Pudivalasa,Purri Banda,SS,G.P,Auction,2,0.5,,13
471,Badangi,Tentuvalasa,Jagguvani Tank,SS,G.P,Auction,3,0.75,,13
472,Badangi,Tentuvalasa,Raavi Tank,SS,G.P,Auction,2,0.5,,13
473,Badangi,Tentuvalasa,Seera Tank,SS,G.P,Auction,4,1,,13
474,Badangi,Tentuvalasa,Koyyanna Tank,SS,G.P,Auction,2,0.5,,13
475,Badangi,Vadada,Yeti banda,SS,G.P,Auction,3,0.75,,13
476,Badangi,Vadada,Chinta banda,SS,G.P,Auction,4,1,,13
477,Badangi,Vadada,Visanna banda,SS,G.P,Auction,3,0.75,,13
478,Badangi,Vadada,surya banda,SS,G.P,Auction,1,0.25,,13
479,Badangi,Vadada,Kamma banda,SS,G.P,Auction,2,0.5,,13
480,Badangi,Vadada,Chakava banda,SS,G.P,Auction,2,0.5,,13
481,Badangi,Vadada,Peddi tank,SS,G.P,Auction,1,0.25,,13
482,Badangi,Vadada,Kaki tank,SS,G.P,Auction,2,0.5,,13
483,Badangi,Vadada,Yellamma tank,SS,G.P,Auction,2,0.5,,13
484,Badangi,Vadada,Mondi banda,SS,G.P,Auction,1,0.25,,13
485,Badangi,Vadada,Patha tank,SS,G.P,Auction,4,1,,13
486,Badangi,Vadada,Chakali banda,SS,G.P,Auction,4,1,,13
487,Badangi,Vadada,Bandinayuni tank,SS,G.P,Auction,4,1,,13
488,Badangi,veerasagaram,Chavaka Tank,SS,G.P,Auction,2,0.5,,13
489,Badangi,veerasagaram,Boddalamma tank,SS,G.P,Auction,1,0.25,,13
490,Badangi,veerasagaram,Kurma sagaram,SS,G.P,Auction,2,0.5,,13
491,Badangi,veerasagaram,Korla tank,SS,G.P,Auction,1,0.25,,13
492,Badangi,veerasagaram,Raminaidu tank,SS,G.P,Auction,3,0.75,,13
493,Badangi,veerasagaram,Kotha tank,SS,G.P,Auction,2,0.5,,13
494,Badangi,veerasagaram,P.Kotha tank,SS,G.P,Auction,3,0.75,,13
495,Badangi,veerasagaram,Tamminaidu tank,SS,G.P,Auction,2,0.5,,13
496,Badangi,veerasagaram,Ravvavani tank,SS,G.P,Auction,3,0.75,,13
497,Badangi,veerasagaram,Matchalavani tank,SS,G.P,Auction,3,0.75,,13
498,Balijipeta,Gangada,Vallabharayudu tank,LS,M.I,Lease,17,8,,13
499,Balijipeta,Gangada,Simminaidu tank,LS,M.I,Lease,11,6,,13
500,Balijipeta,barli,Tamara tank,LS,M.I,Lease,100,50,,13
501,Balijipeta,palagara,Tamara tank,LS,M.I,Lease,50,25,,13
502,Balijipeta,narayanapuram,Malamma tank,LS,M.I,Lease,75,37.5,,13
503,Balijipeta,narayanapuram,Gollampivanitank,LS,M.I,Lease,75,38,,13
504,Balijipeta,nookalavada,Bhukta tank,LS,M.I,Lease,60,30,,13
505,Balijipeta,mirtivalasa,Nadiminitivani tank,SS,M.I,Lease,50,13,,13
506,Balijipeta,ajjada,Chinta tank,SS,M.I,Lease,34,9,,13
507,Balijipeta,gangada,Hussian khan tank,SS,M.I,Lease,40,10,,13
508,Balijipeta,narayanapuram,Danani tank,SS,M.I,Lease,140,35,,13
509,Balijipeta,peddapenki,Krishna sagaram,SS,M.I,Lease,340,85,,13
510,Balijipeta,peddapenki,Asiripolu tank,SS,M.I,Lease,26,6,,13
511,Balijipeta,Arasada,Jangam Naidu,SS,M.I,Lease,14,4,,13
512,Balijipeta,Balijipeta,Adavi Banda,SS,G.P,Lease,3,0.75,,13
513,Balijipeta,Balijipeta,Mallamma Banda,SS,G.P,Lease,2,0.5,,13
514,Balijipeta,Balijipeta,Pedda Tank,SS,G.P,Lease,12,3,,13
515,Balijipeta,Balijipeta,Kummaribanda,SS,G.P,Lease,5,1.25,,13
516,Balijipeta,Balijipeta,Neredukarra Tank,SS,G.P,Lease,5,1.25,,13
517,Balijipeta,Balijipeta,Pedda Tank,SS,G.P,Lease,10,2.5,,13
518,Balijipeta,Balijipeta,Bootha Banda,SS,G.P,Lease,5,1.25,,13
519,Balijipeta,Balijipeta,Vootatank,SS,G.P,Lease,7,1.75,,13
520,Balijipeta,Balijipeta,Tavitinaidu Banda,SS,G.P,Lease,3,0.75,,13
521,Balijipeta,Balijipeta,Tirupathi Koneru,SS,G.P,Lease,3,0.75,,13
522,Balijipeta,Balijipeta,Chintala Tank,SS,G.P,Lease,8,2,,13
523,Balijipeta,Balijipeta,Kovvada Tank,SS,G.P,Lease,4,1,,13
524,Balijipeta,Balijipeta,Peddatank,SS,G.P,Lease,6,1.5,,13
525,Balijipeta,Balijipeta,Kotha Cheruvu,SS,G.P,Lease,5,1.25,,13
526,Balijipeta,Balijipeta,Magibanda,SS,G.P,Lease,2,0.5,,13
527,Balijipeta,Barli,Musalanayuni Tank,SS,G.P,Lease,10,2.5,,13
528,Balijipeta,Barli,Sowmanayani Tank,SS,G.P,Lease,2,0.5,,13
529,Balijipeta,Barli,Chintala Tank,SS,G.P,Lease,2,0.5,,13
530,Balijipeta,Barli,Gangunaidu Tank,SS,G.P,Lease,4,1,,13
531,Balijipeta,Gangada,Kummi naidu tank,SS,G.P,Lease,3,0.75,,13
532,Balijipeta,Gangada,Komatitank,SS,G.P,Lease,2,0.5,,13
533,Balijipeta,Gangada,kothatank,SS,G.P,Lease,3,0.75,,13
534,Balijipeta,Gangada,Pedakotodu,SS,G.P,Lease,2,0.5,,13
535,Balijipeta,Gangada,Kothatank,SS,G.P,Lease,2,0.5,,13
536,Balijipeta,Gangada,Appannaban,SS,G.P,Lease,2,0.5,,13
537,Balijipeta,Gangada,Seethamma,SS,G.P,Lease,2,0.5,,13
538,Balijipeta,Gangada,Ramayya,SS,G.P,Lease,1,0.25,,13
539,Balijipeta,Gangada,Dathivani,SS,G.P,Lease,3,0.75,,13
540,Balijipeta,Gangada,Chinalavani cheruvu,SS,G.P,Lease,2,0.5,,13
541,Balijipeta,Gangada,Poosarlako,SS,G.P,Lease,1,0.25,,13
542,Balijipeta,Mirthivalasa,Gudibanda,SS,G.P,Lease,2,0.5,,13
543,Balijipeta,Mirthivalasa,Mamidibanda,SS,G.P,Lease,2,0.5,,13
544,Balijipeta,Mirthivalasa,Gangulu Tank,SS,G.P,Lease,2,0.5,,13
545,Balijipeta,Mirthivalasa,Vakada Banda,SS,G.P,Lease,2,0.5,,13
546,Balijipeta,Mirthivalasa,Swethachalapathi Koneru,SS,G.P,Lease,3,0.75,,13
547,Balijipeta,Narayanapuram,Gembalivani Tank,SS,G.P,Lease,1,0.25,,13
548,Balijipeta,Narayanapuram,Koradabanda,SS,G.P,Lease,2,0.5,,13
549,Balijipeta,Narayanapuram,Bevaravanibanda,SS,G.P,Lease,1,0.25,,13
550,Balijipeta,Narayanpuram,kedaraju Banda,SS,G.P,Lease,1,0.25,,13
551,Balijipeta,Narayanapuram,Komatibanda,SS,G.P,Lease,1,0.25,,13
552,Balijipeta,Padamayavalasa,Bapadu,SS,G.P,Lease,2,0.5,,13
553,Balijipeta,Padamayavalasa,Peddacheur,SS,G.P,Lease,15,3.75,,13
554,Balijipeta,Padamayavalasa,Kothabanda,SS,G.P,Lease,5,1.25,,13
555,Balijipeta,Padamayavalasa,Jagannadha,SS,G.P,Lease,5,1.25,,13
556,Balijipeta,Palagara,Marribanda,SS,G.P,Lease,3,0.75,,13
557,Balijipeta,Palagara,Ramappa Tank,SS,G.P,Lease,3,0.75,,13
558,Balijipeta,Palagara,Yenkamma Tank,SS,G.P,Lease,3,0.75,,13
559,Balijipeta,Palagara,Bogulabanda,SS,G.P,Lease,4,1,,13
560,Balijipeta,Pedapenki,Telukuvani,SS,G.P,Lease,3,0.75,,13
561,Balijipeta,Pedapenki,Akkipuni,SS,G.P,Lease,3,0.75,,13
562,Balijipeta,Pedapenki,Dattivani,SS,G.P,Lease,3,0.75,,13
563,Balijipeta,Pedapenki,Demuduband,SS,G.P,Lease,4,1,,13
564,Balijipeta,Pedapenki,Pachibanda,SS,G.P,Lease,1,0.25,,13
565,Balijipeta,Pedapenki,Bhogavani,SS,G.P,Lease,3,0.75,,13
566,Balijipeta,Pedapenki,Siddanthap,SS,G.P,Lease,1,0.25,,13
567,Balijipeta,Pedapenki,Yerravani,SS,G.P,Lease,2,0.5,,13
568,Balijipeta,Sivarampuram,Kothatank,SS,G.P,Lease,3,0.75,,13
569,Balijipeta,Sivarampuram,Gundamma,SS,G.P,Lease,6,1.5,,13
570,Balijipeta,Sivarampuram,Bhogavani,SS,G.P,Lease,10,2.5,,13
571,Balijipeta,Subdhara,Sriharinaidu Tank,SS,G.P,Lease,12,3,,13
572,Balijipeta,Subdhara,Palabanda,SS,G.P,Lease,3,0.75,,13
573,Balijipeta,Subdhara,Yerra Tank,SS,G.P,Lease,5,1.25,,13
574,Balijipeta,Tumarada,Chellamma,SS,G.P,Lease,7,1.75,,13
575,Balijipeta,Tumarada,garikivani bandha,SS,G.P,Lease,4,1,,13
576,Balijipeta,Tumarada,Gorlibanda,SS,G.P,Lease,4,1,,13
577,Balijipeta,Tumarada,Gadibanda,SS,G.P,Lease,2,0.5,,13
578,Balijipeta,Tumarada,Banisetty,SS,G.P,Lease,3,0.75,,13
579,Balijipeta,Tumarada,Ramsagaram,SS,G.P,Lease,5,1.25,,13
580,Balijipeta,Tumarada,Seethasaga,SS,G.P,Lease,10,2.5,,13
581,Balijipeta,Tumarada,Akkunaidu,SS,G.P,Lease,3,0.75,,13
582,Balijipeta,Tumarada,Akaram,SS,G.P,Lease,11,2.75,,13
583,Balijipeta,Tumarada,Borlankiba,SS,G.P,Lease,3,0.75,,13
584,Balijipeta,Tumarada,Guravaraju,SS,G.P,Lease,10,2.5,,13
585,Balijipeta,Tumarada,Kothatank,SS,G.P,Lease,4,1,,13
586,Balijipeta,Tumarada,Yeguvaband,SS,G.P,Lease,9,2.25,,13
587,Balijipeta,Vantharam,Datteswaram Tank,SS,G.P,Lease,100,25,,13
588,Balijipeta,Vantharam,Anasuyavani Tank,SS,G.P,Lease,40,10,,13
589,Balijipeta,Vantharam,Pattapurayuni Tank,SS,G.P,Lease,96,24,,13
590,Balijipeta,Vantharam,Yerukunaidu Tank,SS,G.P,Lease,25,6.25,,13
591,Balijipeta,Vantharam,Nalla Tank,SS,G.P,Lease,5,1.25,,13
592,Balijipeta,Vantharam,Kokketapu Tank,SS,G.P,Lease,1,0.25,,13
593,Balijipeta,vengapuram,adavi bandha,SS,G.P,Lease,2,0.5,,13
594,Balijipeta,vengapuam,bapada bandha,SS,G.P,Lease,1,0.25,,13
595,Balijipeta,vengapuram,bidasari bandha,SS,G.P,Lease,3,0.75,,13
596,Balijipeta,vengapuram,chinnasuri bandha,SS,G.P,Lease,1,0.25,,13
597,Balijipeta,vengapuram,chokkapuvani bandha,SS,G.P,Lease,3,0.75,,13
598,Balijipeta,vengapuram,dandasi bandha,SS,G.P,Lease,1,0.25,,13
599,Balijipeta,vengapuram,dalinaidi bandha,SS,G.P,Lease,3,0.75,,13
600,Balijipeta,vengapuram,ramanna tank,SS,G.P,Lease,4,1,,13
601,Balijipeta,vengapuram,chakalivani bandha,SS,G.P,Lease,5,1.25,,13
602,Balijipeta,vengapuram,chinnareddi bandha,SS,G.P,Lease,5,1.25,,13
603,Balijipeta,vengapuram,godiya bandha,SS,G.P,Lease,3,0.75,,13
604,Balijipeta,vengapuram,golla vani tank,SS,G.P,Lease,8,2,,13
605,Balijipeta,vengapuram,jaggada bandha,SS,G.P,Lease,10,2.5,,13
606,Balijipeta,vengapuram,nadimintidu bandha,SS,G.P,Lease,1,0.25,,13
607,Balijipeta,vengapuram,naidu tank,SS,G.P,Lease,14,3.5,,13
608,Balijipeta,vengapuram,pedda suri banda,SS,G.P,Lease,1,0.25,,13
609,Balijipeta,vengapuram,singarau banda,SS,G.P,Lease,4,1,,13
610,Balijipeta,vengapuram,sivinandam banda,SS,G.P,Lease,3,0.75,,13
611,Balijipeta,vengapuram,naidu tank,SS,G.P,Lease,5,1.25,,13
612,Balijipeta,venga puram,laxmayya koneru,SS,G.P,Lease,1,0.25,,13
613,BaliJipeta,barli,pachi tank,SS,G.P,Lease,2,0.5,,13
614,BaliJipeta,barli,chapavani banda,SS,G.P,Lease,2,0.5,,13
615,BaliJipeta,barli,sigatapu banda,SS,G.P,Lease,2,0.5,,13
616,BaliJipeta,barli,budodu banda,SS,G.P,Lease,2,0.5,,13
617,BaliJipeta,subadhra,arnipalivani tank,SS,G.P,Lease,3,0.75,,13
618,BaliJipeta,subadhra,punu banda,SS,G.P,Lease,3,0.75,,13
619,BaliJipeta,sivarampuram,manimamidi banda,SS,G.P,Lease,3,0.75,,13
620,BaliJipeta,sivarampuram,yerrukulavani tank,SS,G.P,Lease,10,2.5,,13
621,BaliJipeta,mirthivalasa,pasuvula koneru,SS,G.P,Lease,2,0.5,,13
622,Balijipeta,Ampavalli,Raja Cheruvu,SS,G.P,Lease,2,0.5,,13
623,Balijipeta,Ampavalli,Nalla tank,SS,G.P,Lease,12,3,,13
624,Balijipeta,Ampavalli,Chintala cheruvu,SS,G.P,Lease,3,0.75,,13
625,Balijipeta,Ampavalli,Venkata sagaram,SS,G.P,Lease,7,1.75,,13
626,Balijipeta,Ampavalli,Tenkalavani cheruvu,SS,G.P,Lease,6,1.5,,13
627,Balijipeta,Ampavalli,Kondri banda,SS,G.P,Lease,1,0.25,,13
628,Balijipeta,Ampavalli,Karanala banda,SS,G.P,Lease,1,0.25,,13
629,Balijipeta,Ampavalli,Tamminaidu cheruvu,SS,G.P,Lease,2,0.5,,13
630,Balijipeta,Ampavalli,Kurmayya banda,SS,G.P,Lease,3,0.75,,13
631,Balijipeta,Ampavalli,Akkanaidu cheruvu,SS,G.P,Lease,4,1,,13
632,Balijipeta,Ampavalli,Davadala banda,SS,G.P,Lease,4,1,,13
633,Balijipeta,Ampavalli,Engula banda,SS,G.P,Lease,3,0.75,,13
634,Balijipeta,Ampavalli,Nallakomati cheruvu,SS,G.P,Lease,19,4.75,,13
635,Balijipeta,Ampavalli,Yerrakomati banda,SS,G.P,Lease,4.8,1.2,,13
636,Balijipeta,Peddapenki,Sangadi banda,SS,G.P,Lease,7,1.75,,13
637,Balijipeta,Peddapenki,Akram banda,SS,G.P,Lease,17,4.25,,13
638,Balijipeta,Peddapenki,Telaga cheruvu,SS,G.P,Lease,10,2.5,,13
639,Balijipeta,Peddapenki,Susarla banda,SS,G.P,Lease,2,0.5,,13
640,Balijipeta,Peddapenki,Maddilapu cheruvu,SS,G.P,Lease,9,2.25,,13
641,Balijipeta,Peddapenki,Ganga cheruvu,SS,G.P,Lease,9,2.25,,13
642,Balijipeta,Peddapenki,Chinnakota cheruvu,SS,G.P,Lease,12,3,,13
643,Balijipeta,Peddapenki,Nerala cheruvu,SS,G.P,Lease,5,1.25,,13
644,Balijipeta,Peddapenki,Koche cheruvu,SS,G.P,Lease,5,1.25,,13
645,Balijipeta,Peddapenki,Chittinaidu cheruvu,SS,G.P,Lease,6.8,1.7,,13
646,Balijipeta,Peddapenki,Tati banda,SS,G.P,Lease,6,1.5,,13
647,Balijipeta,Peddapenki,Kodu vani banda,SS,G.P,Lease,7,1.75,,13
648,Balijipeta,Peddapenki,Pasi banda,SS,G.P,Lease,12,3,,13
649,Balijipeta,Peddapenki,Burada banda,SS,G.P,Lease,5,1.25,,13
650,Balijipeta,Peddapenki,Narasa cheruvu,SS,G.P,Lease,5,1.25,,13
651,Balijipeta,Peddapenki,Kamsali cheruvu,SS,G.P,Lease,10,2.5,,13
652,Balijipeta,Peddapenki,Kandulavani cheruvu,SS,G.P,Lease,10,2.5,,13
653,Balijipeta,Peddapenki,Mangali cheruvu,SS,G.P,Lease,7.6,1.9,,13
654,Balijipeta,Peddapenki,Chikati cheruvu,SS,G.P,Lease,2.5,0.63,,13
655,Balijipeta,Peddapenki,Bodevani cheruvu,SS,G.P,Lease,5,1.25,,13
656,Balijipeta,Naramnaidu valasa,Kotta cheruvu,SS,G.P,Lease,2,0.5,,13
657,Balijipeta,Naramnaidu valasa,Ganga cheruvu,SS,G.P,Lease,3,0.75,,13
658,Balijipeta,Naramnaidu valasa,Naidu cheruvu,SS,G.P,Lease,1,0.25,,13
659,Balijipeta,Naramnaidu valasa,Majji vani cheruvu,SS,G.P,Lease,2,0.5,,13
660,Balijipeta,Naramnaidu valasa,Telakali cheruvu,SS,G.P,Lease,1,0.25,,13
661,Balijipeta,Naramnaidu valasa,Alugubilli vani banda,SS,G.P,Lease,2,0.5,,13
662,Balijipeta,Naramnaidu valasa,Chilaka cheruvu,SS,G.P,Lease,3,0.75,,13
663,Balijipeta,Naramnaidu valasa,Ganulavani cheruvu,SS,G.P,Lease,1,0.25,,13
664,Balijipeta,Naramnaidu valasa,Ayyavari cheruvu,SS,G.P,Lease,2,0.5,,13
665,Balijipeta,Naramnaidu valasa,Kummarivalasa koneru,SS,G.P,Lease,2,0.5,,13
666,Balijipeta,P.Chakarapalli,Sirinaidu cheruvu,SS,G.P,Lease,2,0.5,,13
667,Balijipeta,P.Chakarapalli,Soma sagaram,SS,G.P,Lease,3,0.75,,13
668,Balijipeta,P.Chakarapalli,Korla cheruvu,SS,G.P,Lease,2,0.5,,13
669,Balijipeta,P.Chakarapalli,Lala cheruvu,SS,G.P,Lease,1,0.25,,13
670,Balijipeta,Ampavalli,Kurmayya Cheruvu,SS,G.P,Auction,4,1,,13
671,Balijipeta,Panukuvalasa,Bagamma Tank,SS,G.P,Auction,3,0.75,,13
672,Balijipeta,Peddimpeta,Vutavani Banda,SS,G.P,Auction,7,1.75,,13
673,Balijipeta,Peddimpeta,Yema Banda,SS,G.P,Auction,6,1.5,,13
674,Balijipeta,Sivarampuram,Kothatank,SS,G.P,Auction,3,0.75,,13
675,Balijipeta,Tumarada,Chapaduban,SS,G.P,Auction,9,2.25,,13
676,Balijipeta,vengapuram,dumidi tank,SS,G.P,Auction,10,2.5,,13
677,Balijipeta,Ampavalli,Lakshminaidu Tank,SS,G.P,Auction,4,1,,13
678,Balijipeta,Ampavalli,Jaggunaidu Cheruvu,SS,G.P,Auction,8,2,,13
679,Balijipeta,Balijipeta,Vootatank,SS,G.P,Auction,7,1.75,,13
680,Balijipeta,Barli,Sowmanayani Tank,SS,G.P,Auction,2,0.5,,13
681,Balijipeta,Gangada,Nukapati,SS,G.P,Auction,2,0.5,,13
682,Balijipeta,Gangada,Chinaappal,SS,G.P,Auction,1,0.25,,13
683,Balijipeta,Gangada,Chinalavan,SS,G.P,Auction,2,0.5,,13
684,Balijipeta,Gangada,Kamayya,SS,G.P,Auction,1,0.25,,13
685,Balijipeta,Mirthivalasa,Adavibanda,SS,G.P,Auction,2,0.5,,13
686,Balijipeta,Mirthivalasa,Pachi Tank,SS,G.P,Auction,2,0.5,,13
687,Balijipeta,Mirthivalasa,Burjabanda,SS,G.P,Auction,2,0.5,,13
688,Balijipeta,Mirthivalasa,Killaditank,SS,G.P,Auction,2,0.5,,13
689,Balijipeta,Mirthivalasa,Nakkayyabanda,SS,G.P,Auction,2,0.5,,13
690,Balijipeta,Mirthivalasa,Rajakula Koneru,SS,G.P,Auction,1,0.25,,13
691,Balijipeta,Mirthivalasa,Gopi Tank,SS,G.P,Auction,2,0.5,,13
692,Balijipeta,Mirthivlasa,Gandeti Vanibanda,SS,G.P,Auction,2,0.5,,13
693,Balijipeta,Palagara,Mooda Tank,SS,G.P,Auction,4,1,,13
694,Balijipeta,Palagara,Jogibanda,SS,G.P,Auction,6,1.5,,13
695,Balijipeta,Panukuvalasa,Bankura BANDHA,SS,G.P,Auction,2,0.5,,13
696,Balijipeta,Panukuvalasa,Nadungi TANK,SS,G.P,Auction,2,0.5,,13
697,Balijipeta,Pedapenki,Pedakomati,SS,G.P,Auction,6,1.5,,13
698,Balijipeta,Pedapenki,Maddivani,SS,G.P,Auction,10,2.5,,13
699,Balijipeta,Peddimpeta,Govindavani Tank,SS,G.P,Auction,3,0.75,,13
700,Balijipeta,Sivarampuram,Gangammata,SS,G.P,Auction,7,1.75,,13
701,Balijipeta,Sivarampuram,Bhogavani,SS,G.P,Auction,10,2.5,,13
702,Balijipeta,Subdhara,Godabanda,SS,G.P,Auction,7,1.75,,13
703,Balijipeta,Vengalarayapuram,Chintala Tank,SS,G.P,Auction,4,1,,13
704,Balijipeta,Vengalarayapuram,Vandalavani Tank,SS,G.P,Auction,15,3.75,,13
705,Balijipeta,venga puram,muthi banda,SS,G.P,Auction,2,0.5,,13
706,Therlam,therlam,Chintala tank,LS,M.I,Lease,12,6,,13
707,Therlam,vElaGAavalasa,Venkataramana tank,SS,M.I,Lease,12,3,,13
708,Therlam,therlam,Gurramma tank,SS,M.I,Lease,70,18,,13
709,Therlam,nandigam,Chowdari tank,SS,M.I,Lease,60,15,,13
710,Therlam,nandigam,Mallinaidu tank,SS,M.I,Lease,35,9,,13
711,Therlam,nandigam,Laxminaidu tank,SS,M.I,Lease,26,7,,13
712,Therlam,kusumuru,Guruvinaidu tank,SS,M.I,Lease,24,6,,13
713,Therlam,lingapuram,Chintalarayuni tank,SS,M.I,Lease,24,6,,13
714,Therlam,nandabalaga,Neyyalla tank,SS,M.I,Lease,24,6,,13
715,Therlam,uddavolu,Buradalapati tank,SS,M.I,Lease,46,12,,13
716,Therlam,Amity,Guravnna Banda,SS,G.P,Lease,2,0.5,,13
717,Therlam,Amity,Komati Cheruvu,SS,G.P,Lease,3,0.75,,13
718,Therlam,Amity,Landavani Cheruvu,SS,G.P,Lease,4,1,,13
719,Therlam,Amity,Rvti Cheruvu,SS,G.P,Lease,3,0.75,,13
720,Therlam,Amity,Tamara Tank,SS,G.P,Lease,1,0.25,,13
721,Therlam,D Gadbavalasa,diguva banda,SS,G.P,Lease,1,0.25,,13
