Peddaganjampallipalem,Prakasam,Chinaganjam,PEDAGANJAMPALLIPAMEM,15° 63 72 N,80° 25 40 E,,,,,,517,5125,,PEDAGANJAMPALLIPAMEM,,PEDAGANJAM,234644,312,5
Prasanthnagar,Prakasam,Chinaganjam,PRASANTHINAGAR,15° 61 69 N,80° 24 39 E,,,,,,517,5125,,PRASANTHINAGAR,,PEDAGANJAM,234644,312,5
Ramachandranagar,Prakasam,Chinaganjam,RAMACHANDRA NAGAR,15° 68 78 N,80° 28 44 E,,,,,,517,5125,,RAMACHANDRA NAGAR,,KOTHAPALEM,211855,312,5
Rudramambapuram,Prakasam,Chinaganjam,RUDRAMAMBAPURAM,15° 71 08 N,80° 30 38 E,,,,,,517,5125,,RUDRAMAMBAPURAM,,MOTUPALLI,234638,312,5
Thurupupallipalem,Prakasam,Chinaganjam,THURPUPALLIPALEM,15° 68 78 N,80° 28 44 E,,,,,,517,5125,,THURPUPALLIPALEM,,CHINNAGANJAM PALLIPALEM,,312,5
Yetimoga,Prakasam,Chinaganjam,YETIMOGA,15° 64 20 N,80° 26 40 E,,,,,,517,5125,,YETIMOGA,,PEDAGANJAM,234644,359,5
Vadarevupallipalem,Prakasam,Chirala,VODAREVU PALLIPALEM,15° 40 30 N,80° 20 12 E,,,,,,517,5123,,VODAREVU PALLIPALEM,,VODAREVU,234660,359,5
Vodarevu,Prakasam,Chirala,VODAREVU,15° 42 39 N,80° 21 25 E,,,,,,517,5123,234660,VODAREVU,,VODAREVU,234660,359,5
Avulavaripalem,Prakasam,Gudluru,AVULAVARIPALEM,15° 02 17 N,80° 05 23 E,,,,,,517,5151,200327,AVULAVARIPALEM,,RAVURU,235198,359,5
Karlapalem,Prakasam,Gudluru,KARLAPALEM,15° 02 77 N,80° 05 12 E,,,,,,517,5151,200268,KARLAPALEM,590454,SALIPETA,212558,359,5
Mondivaripalem,Prakasam,Gudluru,MONDIVARIPALEM,15° 01 08 N,80° 05 36 E,,,,,,517,5151,,MONDIVARIPALEM,,RAVURU,235198,665,10
Chenchupapaiahpalem,Prakasam,Kotha patnam,CHENCHUPAPAIAHPALEM,15° 22 83 N,80° 78 63 E,,,,,,517,5140,,CHENCHUPAPAIAHPALEM,,ETHAMUKKALA,234732,666,10
Eethamukkala pallipalem,Prakasam,Kotha patnam,ETHAMUKKALA,15° 50 57 N,80° 04 99 E,,,,,,517,5140,234732,ETHAMUKKALA,591349,ETHAMUKKALA,234732,666,10
Gundamala chinapallipalem,Prakasam,Kotha patnam,GUNDAMALA,15° 29 64 N,80° 11 75 E,,,,,,517,5140,234731,GUNDAMALA,,GUNDAMALA,234731,666,10
Gundamala christian pallipalem,Prakasam,Kotha patnam,GUNDAMALA,15° 29 66 N,80° 12 03 E,,,,,,517,5140,234731,GUNDAMALA,,GUNDAMALA,234731,666,10
Gundamala peddapallipalem,Prakasam,Kotha patnam,GUNDAMALA,15° 29 64 N,80° 11 98 E,,,,,,517,5140,234731,GUNDAMALA,,GUNDAMALA,234731,666,10
Kothapatnam north pallipalem,Prakasam,Kotha patnam,K.PALLEPALEM,15° 26 37 N,80° 10 84 E,,,,,,517,5140,234726,K.PALLEPALEM,,KOTHAPATNAM,234725,312,5
Kothapatnam south pallipalem,Prakasam,Kotha patnam,K.PALLEPALEM,15° 26 31 N,80° 10 79 E,,,,,,517,5140,234726,K.PALLEPALEM,,KOTHAPATNAM,234725,359,5
Kurupanagar,Prakasam,Kotha patnam,KURUPANAGAR,15° 22 80 N,80° 78 45 E,,,,,,517,5140,,KURUPANAGAR,,ETHAMUKKALA,234732,359,5
Madanuru chinnapattapu kothapalem,Prakasam,Kotha patnam,MADANURU,15° 21 75 N,80° 71 47 E,,,,,,517,5140,234735,MADANURU,,MADANURU,234735,359,5
Madanuru chinnapattapu pathapalem,Prakasam,Kotha patnam,MADANURU,15° 21 61 N,80° 70 37 E,,,,,,517,5140,234735,MADANURU,,MADANURU,234735,359,5
Madanuru pedapattapu kothapalem,Prakasam,Kotha patnam,MADANURU,15° 21 28 N,80° 68 84 E,,,,,,517,5140,234735,MADANURU,,MADANURU,234735,359,5
Madanuru pedapattapu pathapalem,Prakasam,Kotha patnam,MADANURU,15° 21 31 N,80° 69 00 E,,,,,,517,5140,234735,MADANURU,,MADANURU,234735,53,4
Madanuru swarnadhra pattapupalem,Prakasam,Kotha patnam,MADANURU,15° 21 51 N,80° 67 08 E,,,,,,517,5140,234735,MADANURU,,MADANURU,234735,53,4
Pinnivaripalem,Prakasam,Kotha patnam,PINNIVARIPALEM,15° 28 39 N,80° 12 28 E,,,,,,517,5140,,PINNIVARIPALEM,,GUNDAMALA,234731,53,4
Rajupalem china pattapupalem,Prakasam,Kotha patnam,RAJUPALEM,15° 23 26 N,80° 81 64 E,,,,,,517,5140,198351,RAJUPALEM,,RAJUPALEM,234733,53,4
Rajupalem peda pattapupalem,Prakasam,Kotha patnam,RAJUPALEM,15° 23 26 N,80° 83 08 E,,,,,,517,5140,198351,RAJUPALEM,,RAJUPALEM,234733,53,4
Vajjireddy pattapu palem,Prakasam,Kotha patnam,VAJJIREDDIPATTA PUPALEM,15° 24 14 N,80° 88 74 E,,,,,,517,5140,,VAJJIREDDIPATTA PUPALEM,,GAMANDLAPALEM,,53,4
Chinnamgaripalem,Prakasam,Naguluppala padu,CHINNAMGARIPALEM,15° 36 34 N,80° 14 40 E,,,,,,517,5126,,CHINNAMGARIPALEM,,KANAPARTHI,234779,53,4
Govindarao pallipalme,Prakasam,Naguluppala padu,GOVIDARAOPALEM,15° 34 12 N,80° 13 76 E,,,,,,517,5126,,GOVIDARAOPALEM,,KANAPARTHI,234779,53,4
Kanaparthipallepalem,Prakasam,Naguluppala padu,KANAPARTHI,15° 34 15 N,80° 13 76 E,,,,,,517,5126,234779,KANAPARTHI,,KANAPARTHI,234779,53,4
Mekalsomaiahpalem,Prakasam,Naguluppala padu,MEKALASOMAIAHPALEM,15° 34 23 N,80° 13 78 E,,,,,,517,5126,,MEKALASOMAIAHPALEM,,KANAPARTHI,234779,389,4
Vinodarayunipalem,Prakasam,Naguluppala padu,VINODARAYUNIPALEM,15° 57 36 N,80° 17 81 E,,,,,,517,5126,234780,VINODARAYUNIPALEM,,VINODARAYUNIPALEM,234780,389,4
Chintayyagaripalem,Prakasam,Ongole,CHINTAYAGARIPALEM,15° 33 40 N,80° 13 57 E,,,,,,517,5139,234808,CHINTAYAGARIPALEM,,CHINTAYAGARIPALEM,234808,389,4
Gundayapalem,Prakasam,Ongole,GUNDAYAPALEM,15° 32 45 N,80° 12 39 E,,,,,,517,5139,234807,GUNDAYAPALEM,,GUNDAYAPALEM,234807,389,4
Basinpallipalem,Prakasam,Singarayakonda,BINGINAPALLI,15° 24 09 N,80° 08 55 E,,,,,,517,5149,235669,BINGINAPALLI,,WOOLLAPALEM,235671,389,4
Devalampallipalem,Prakasam,Singarayakonda,DEVALAMPALLIP ALEM,15° 24 45 N,80° 08 49 E,,,,,,517,5149,,DEVALAMPALLIP ALEM,,WOOLLAPALEM,235671,389,4
Pakala chellammagari palem,Prakasam,Singarayakonda,PAKALA CHELLEMMAGARIPALEM,15° 28 40 N,80° 09 52 E,,,,,,517,5149,,PAKALA CHELLEMMAGARIPALEM,,PAKALA,,514,4
Pakala pallipalem,Prakasam,Singarayakonda,PAKALAPALLIPALEM,15° 27 36 N,80° 08 50 E,,,,,,517,5149,,PAKALAPALLIPALEM,,PAKALA,,514,4
Thallapalem,Prakasam,Tangutur,TALLAPALEM,15° 32 57 N,80° 08 56 E,,,,,,517,5141,235307,TALLAPALEM,586882,ANANTHAVARAM,234891,514,4
Alagayapalem,Prakasam,Ulavapadu,ALAGAYAPALEM,15° 14 91 N,80° 05 44 E,,,,,,517,5152,,ALAGAYAPALEM,,KAREDU,235717,514,4
Chackicherla pallepalem,Prakasam,Ulavapadu,CHAKICHERLA CHINAPATTAPUPALEM,15° 11 21 N,80° 14 95 E,,,,,,517,5152,,CHAKICHERLA CHINAPATTAPUPALEM,,CHAKICHARLA,,514,4
Chakicherla peddapattapu palem (north),Prakasam,Ulavapadu,CHAKICHERLA PALLIPALEM,15° 11 21 N,80° 04 95 E,,,,,,517,5152,,CHAKICHERLA PALLIPALEM,,CHAKICHARLA PEDA PATTAPUPALEM,,514,4
Chakicherla peddapattapu palem (south),Prakasam,Ulavapadu,CHAKICHERLA PEDAPATTAPUP ALEM(NORTH),15° 11 21 N,80° 04 96 E,,,,,,517,5152,,CHAKICHERLA PEDAPATTAPUP ALEM(NORTH),,CHAKICHARLA PEDA PATTAPUPALEM,,102,7
Chakicherlachinapattapupalem,Prakasam,Ulavapadu,CHAKICHERLA PEDAPATTAPUP ALEM(SOUTH),15° 11 21 N,80° 04 96 E,,,,,,517,5152,,CHAKICHERLA PEDAPATTAPUP ALEM(SOUTH),,CHAKICHARLA PEDA PATTAPUPALEM,,102,7
Karidu,Prakasam,Ulavapadu,KAREDU,15° 18 84 N,80° 06 29 E,,,,,,517,5152,235717,KAREDU,591594,KAREDU,235717,102,7
Ramayapatnapu pallipalem,Prakasam,Ulavapadu,RAMAYAPATNAM,15° 04 68 N,80° 04 88 E,,,,,,517,5152,235726,RAMAYAPATNAM,591603,RAMAYAPATNAM,235726,102,7
Katamlingaiahpalem,Prakasam,Vetapalem,KATAMLINGAIAH PALEM,15° 72 98 N,80° 32 50 E,,,,,,517,5124,,KATAMLINGAIAH PALEM,,PULLARIPALEM,234897,102,7
Pottisubbaiahpalem,Prakasam,Vetapalem,KATARIPALEM,15° 76 22 N,80° 36 13 E,,,,,,517,5124,,KATARIPALEM,,CHALLAREDDYPALEM,234898,102,7
Ramachandrapuram,Prakasam,Vetapalem,POTTISUBBAIAHPALEM,15° 75 26 N,80° 34 72 E,,,,,,517,5124,,POTTISUBBAIAHPALEM,,CHALLAREDDYPALEM,234898,102,7
Takaiahchetlapalem,Prakasam,Vetapalem,RAMACHANDRA PURAM,15° 72 09 N,80° 31 31 E,,,,,,517,5124,209168,RAMACHANDRA PURAM,581520,PULLARIPALEM,234897,102,7
Utukurusubbaiahpalem,Prakasam,Vetapalem,UTUKURUSUBBAIAHPALEM,15° 73 62 N,80° 33 09 E,,,,,,517,5124,,UTUKURUSUBBAIAHPALEM,,PULLARIPALEM,234897,102,7
Vekatasubbaiahpalem,Prakasam,Vetapalem,VENKATASUBBAIAHPALEM,15° 72 52 N,80° 31 82 E,,,,,,517,5124,,VENKATASUBBAIAHPALEM,,PULLARIPALEM,234897,102,7
Kothakurru,SPSR Nellore,Allur,KOTTAKURRU,14° 74 50 N,80° 11 13 E,,,,,,515,5167,,KOTTAKURRU,,ISKAPALLI,208257,102,7
Alicherla bangaru palem,SPSR Nellore,Bogole,ALLICHERLA BANGARUPALEM,14° 46 35 N,80° 55 22 E,,,,,,515,5159,,ALLICHERLA BANGARUPALEM,,JUVVALADINNE,208357,102,7
Kothabangaru palem,SPSR Nellore,Bogole,KOTHABANGARUPALEM,14° 47 41 N,80° 52 31 E,,,,,,515,5159,,KOTHABANGARUPALEM,,JUVVALADINNE,208357,102,7
Kothakadapalem,SPSR Nellore,Bogole,KOTTA KADAPALEM,14° 48 27 N,80° 44 16 E,,,,,,515,5159,,KOTTA KADAPALEM,,JUVVALADINNE,208357,102,7
Lakshminarayanapuram,SPSR Nellore,Bogole,LAKSHMINARAYANA PURAM,14° 48 47 N,80° 61 14 E,,,,,,515,5159,580354,LAKSHMINARAYANA PURAM,580354,CHENARAMUNIPALEM,,102,7
Pathabangaru palem,SPSR Nellore,Bogole,PATHA BANGARU PALEM,14° 78 65 N,80° 09 11 E,,,,,,515,5159,,PATHA BANGARU PALEM,,JUVVALADINNE,208357,110,7
Pathakadapalem,SPSR Nellore,Bogole,PATHA KADA PALEM,14° 48 21 N,80° 50 40 E,,,,,,515,5159,,PATHA KADA PALEM,,JUVVALADINNE,208357,110,7
Tenkayachetlapalem,SPSR Nellore,Bogole,TENKAYACHETTLAPALEM,14° 48 36 N,80° 42 54 E,,,,,,515,5159,,TENKAYACHETTLAPALEM,,JUVVALADINNE,208357,179,7
Thatichetlapalem,SPSR Nellore,Bogole,THATICHETTLAPALEM,17° 44 03 N,83° 17 24 E,,,,,,515,5159,,THATICHETTLAPALEM,,CHENARAMUNIPALEM,,179,7
Gummaladibba kothuru,SPSR Nellore,Chillakur,GUMMALLADIBBA KOTHURU,14° 14 15 N,80° 06 25 E,,,,,,515,5190,,GUMMALLADIBBA KOTHURU,,THAMMINA PATNAM,208419,179,7
Gummaladibba pathuru,SPSR Nellore,Chillakur,GUMMALLADIBBA PATHURU,14° 14 13 N,80° 06 21 E,,,,,,515,5190,,GUMMALLADIBBA PATHURU,,THAMMINA PATNAM,208419,278,7
Momidi,SPSR Nellore,Chillakur,MOMIDI,14° 11 42 N,80° 02 49 E,,,,,,515,5190,592505,MOMIDI,592505,MOMIDI,208412,278,7
Voragali,SPSR Nellore,Chillakur,VARAGALI,14° 12 26 N,80° 04 02 E,,,,,,515,5190,208427,VARAGALI,,VARAGALI,208427,278,7
Ganapatnam pallipalem,SPSR Nellore,Indukurpet,GANGAPATNAM PALLIPALEM,14° 52 46 N,80° 15 47 E,,,,,,515,5179,,GANGAPATNAM PALLIPALEM,,GANGAPATNAM,208553,278,7
Kollimitta pattapupalem,SPSR Nellore,Indukurpet,KOLLIMITTAPALEM,14° 46 62 N,80° 17 16 E,,,,,,515,5179,,KOLLIMITTAPALEM,,KORUTURU,214987,278,7
Koruturupattapupalem,SPSR Nellore,Indukurpet,KORUTURUPALEM,14° 47 93 N,80° 15 70 E,,,,,,515,5179,,KORUTURUPALEM,,KORUTURU,214987,278,7
Krishnapuram,SPSR Nellore,Indukurpet,KRISHNAPURAM,14° 48 50 N,80° 17 27 E,,,,,,515,5179,584936,KRISHNAPURAM,584936,MYPADU,208564,278,7
Kudithipalem,SPSR Nellore,Indukurpet,KUDITHI PALEM,14° 56 12 N,80° 15 05 E,,,,,,515,5179,208561,KUDITHI PALEM,,KUDITHI PALEM,208561,278,7
Mypadu east pattapupalem,SPSR Nellore,Indukurpet,MYPADU EAST PATTAPUPALEM,14° 50 52 N,80° 17 57 E,,,,,,515,5179,,MYPADU EAST PATTAPUPALEM,,MYPADU,208564,278,7
Mypadu west pattapupalem,SPSR Nellore,Indukurpet,MYPADU WESTPATTAPUPALEM,14° 50 74 N,80° 17 63 E,,,,,,515,5179,,MYPADU WESTPATTAPUPALEM,,MYPADU,208564,278,7
Ramudu pallipalem h/o radukupalem,SPSR Nellore,Indukurpet,RAMUDUPALLIPALEM,14° 54 66 N,80°16 62 E,,,,,,515,5179,,RAMUDUPALLIPALEM,,RAMUDU PALEM,208569,278,7
Chennayyapalem,SPSR Nellore,Kavali,CHENNAYAPALEMPE DDAPATTAPUPALEM,14° 04 21 N,80° 08 06 E,,,,,,515,5158,,CHENNAYAPALEMPE DDAPATTAPUPALEM,,CHENNAYA PALEM,208636,278,7
Chinaramudu palem,SPSR Nellore,Kavali,CHINNA RAMUDUPALEM,14° 54 49 N,80° 14 62 E,,,,,,515,5158,,CHINNA RAMUDUPALEM,,THUMMALAPENTA,204290,278,7
Chinnatturu,SPSR Nellore,Kavali,CHINNA NATTU,14° 53 29 N,80° 04 34 E,,,,,,515,5158,,CHINNA NATTU,,ANNAGARIPALEM,208632,278,7
Indiranagar,SPSR Nellore,Kavali,INDIRA NAGAR,14° 56 35 N,80° 43 30 E,,,,,,515,5158,,INDIRA NAGAR,,THUMMALAPENTA,204290,278,7
Kothastram,SPSR Nellore,Kavali,KOTHASANTHRAM,14° 58 13 N,80° 03 43 E,,,,,,515,5158,,KOTHASANTHRAM,,THUMMALAPENTA,204290,278,7
Ottrau,SPSR Nellore,Kavali,OTTURU,14° 05 16 N,80° 51 17 E,,,,,,515,5158,,OTTURU,,ANNAGARIPALEM,208632,278,7
Pedaramudupalem,SPSR Nellore,Kavali,PEDDA RAMUDUPALEM,14° 56 19 N,80° 42 24 E,,,,,,515,5158,,PEDDA RAMUDUPALEM,,THUMMALAPENTA,204290,360,7
Peddatturu,SPSR Nellore,Kavali,,,,,,,,,,,,,,,,360,7
Ramachandrapuram h/o tummalapenta,SPSR Nellore,Kavali,RAMCHANDRA PURAM,14° 56 54 N,80° 03 59 E,,,,,,515,5158,,RAMCHANDRA PURAM,,THUMMALAPENTA,204290,360,7
Ramudu pallipalem h/o tummalapenta,SPSR Nellore,Kavali,RAMUDU PALLIPALEM,14° 55 18 N,80° 42 58 E,,,,,,515,5158,,RAMUDU PALLIPALEM,,THUMMALAPENTA,204290,360,7
Seyonupuram,SPSR Nellore,Kavali,SEEYONU PURAM,14° 53 15 N,80° 44 61 E,,,,,,515,5158,,SEEYONU PURAM,,THUMMALAPENTA,204290,360,7
Sheltersrirampuram,SPSR Nellore,Kavali,SHULTER SRI RAMPURAM,14° 56 44 N,80° 41 83 E,,,,,,515,5158,,SHULTER SRI RAMPURAM,,THUMMALAPENTA,204290,395,7
Srirampuram,SPSR Nellore,Kavali,SRI RAMPURAM,14° 56 47 N,80° 09 28 E,,,,,,515,5158,,SRI RAMPURAM,,THUMMALAPENTA,204290,395,7
Thummalapenta pallipalem,SPSR Nellore,Kavali,THUMMALAPENTA PALLIPALEM,14° 54 50 N,80° 42 65 E,,,,,,515,5158,,THUMMALAPENTA PALLIPALEM,,THUMMALAPENTA,204290,550,7
Thummalapenta pattapupalem,SPSR Nellore,Kavali,THUMMALAPENTA PATTAPUPALEM,14° 54 17 N,80° 43 45 E,,,,,,515,5158,,THUMMALAPENTA PATTAPUPALEM,,ANNAGARIPALEM,208632,550,7
Venkateswarapuram,SPSR Nellore,Kavali,VENKATESWARAPURA M,14° 04 99 N,80° 41 97 E,,,,,,515,5158,,VENKATESWARAPURA M,,ANNAGARIPALEM,208632,550,7
Govindapalli pattapupalem,SPSR Nellore,Kota,GOVINDAPALLIPATTAP UPALEM,14° 04 22 N,80° 08 08 E,,,,,,515,5191,,GOVINDAPALLIPATTAP UPALEM,,KOTHAPATNAM,208700,550,7
Arkatpalem,SPSR Nellore,Muthukur,ARCOTPALEM,14° 29 04 N,80° 12 93 E,,,,,,515,5181,,ARCOTPALEM,,KRISHNA PATNAM,208770,575,7
Epuruvenkanna palem,SPSR Nellore,Muthukur,EEPURU VENKANNA PALEM,14° 22 14 N,80° 05 02 E,,,,,,515,5181,,EEPURU VENKANNA PALEM,,DORUVULAPALEM,208767,598,7
Konetimitta,SPSR Nellore,Muthukur,KONETIMITTA,14° 26 15 N,80° 11 24 E,,,,,,515,5181,,KONETIMITTA,,MUTHUKURU,208774,598,7
Krishnapatnam port (1),SPSR Nellore,Muthukur,KRISHNAPATNAMPORT,14° 25 45 N,80° 10 94 E,,,,,,515,5181,,KRISHNAPATNAMPORT,,KRISHNA PATNAM,208770,598,7
Nelatur,SPSR Nellore,Muthukur,NELATUR,14° 32 40 N,80° 15 23 E,,,,,,515,5181,591060,NELATUR,591060,NELATURU,209067,598,7
Thota katla kuppam,SPSR Nellore,Muthukur,THOTAKATLA KUPPAM,13° 78 57 N,80° 15 97 E,,,,,,515,5197,,THOTAKATLA KUPPAM,,KADAPATRA,208972,598,7
Balaji kuppam,SPSR Nellore,Muthukur,BALAJI KUPPAM,13° 37 01 N,80° 07 59 E,,,,,,515,5198,,BALAJI KUPPAM,,PERIYA VATTU,209026,598,7
Balakrishnapuram,SPSR Nellore,Muthukur,BALAKRISHNAPURAM,13° 32 59 N,80° 03 30 E,,,,,,515,5198,580444,BALAKRISHNAPURAM,580444,KARURU,197492,598,7
Bv palem patha kuppam,SPSR Nellore,Muthukur,B.V.PALEM PATHAKUPPAM,13° 33 31 N,80° 03 40 E,,,,,,515,5198,,B.V.PALEM PATHAKUPPAM,,B.V.PALEM,235572,636,7
Erakkam,SPSR Nellore,Tada,IRAKAM,13° 34 26 N,80° 08 47 E,,,,,,515,5198,592790,IRAKAM,592790,IRAKAM,209020,636,7
Kasimgadu kuppam,SPSR Nellore,Tada,KASINGADU KUPPAM,13° 37 01 N,80° 07 59 E,,,,,,515,5198,,KASINGADU KUPPAM,,KARURU,197492,636,7
Periya vattu kuppam,SPSR Nellore,Tada,PERIYAVATTU KUPPAM,13° 31 22 N,80° 05 34 E,,,,,,515,5198,,PERIYAVATTU KUPPAM,,PERIYA VATTU,209026,636,7
Pudi kuppam,SPSR Nellore,Tada,PUDIKUPPAM,13° 34 42 N,80° 02 38 E,,,,,,515,5198,,PUDIKUPPAM,,PUDI,209027,636,7
Ramapuram kuppam,SPSR Nellore,Tada,RAMAPURAM KUPPAM,13° 30 44 N,80° 05 27 E,,,,,,515,5198,,RAMAPURAM KUPPAM,,RAMAPURAM,200128,636,7
Tada pedakuppam,SPSR Nellore,Tada,TADA PEDDA KUPPAM,13° 35 26 N,80° 01 58 E,,,,,,515,5198,,TADA PEDDA KUPPAM,,VATEMBEDU,209031,13,8
Vatambedu kuppam,SPSR Nellore,Tada,VATAMBEDUKUPPAM,13° 37 01 N,80° 07 59 E,,,,,,515,5198,,VATAMBEDUKUPPAM,,VATEMBEDU,209031,68,8
Venadu,SPSR Nellore,Tada,VENADU,13° 38 26 N,80° 07 46 E,,,,,,515,5198,592789,VENADU,592789,VENADU,209032,68,8
Kodurupattapupalem,SPSR Nellore,Thotapalligudur,KODURUPATHAPATTAP UPALEM,14° 38 52 N,80° 16 05 E,,,,,,515,5180,,KODURUPATHAPATTAP UPALEM,,KODURU,209039,68,8
Muthyalathopu pattapupalem,SPSR Nellore,Thotapalligudur,MUTHYALATHOPU PATTAPUPALEM,14° 42 72 N,80° 16 31 E,,,,,,515,5180,,MUTHYALATHOPU PATTAPUPALEM,,EDURU,209036,68,8
Venkannapattapu palem,SPSR Nellore,Thotapalligudur,VENKANNAPATTAPUP ALEM,14° 44 21 N,80° 16 70 E,,,,,,515,5180,,VENKANNAPATTAPUP ALEM,,KODURU,209039,68,8
Venkatespalem pattapupalem,SPSR Nellore,Thotapalligudur,VENKATESWARAPALE M PATTAPUPALEM,14° 40 85 N,80° 16 47 E,,,,,,515,5180,,VENKATESWARAPALE M PATTAPUPALEM,,KODURU,209039,68,8
Konduru palem,SPSR Nellore,Vakadu,KONDURUPALEM,13° 59 54 N,80° 09 18 E,,,,,,515,5192,,KONDURUPALEM,,DUGGARAJA PATNAM,209074,68,8
Navabpeta,SPSR Nellore,Vakadu,NAVABPET,13° 49 10 N,80° 14 19 E,,,,,,515,5192,,NAVABPET,,PUDIRAYADORUVU,209086,68,8
Pudikuppam,SPSR Nellore,Vakadu,PUDIKUPPAM,13° 84 75 N,80° 22 58 E,,,,,,515,5192,,PUDIKUPPAM,,PUDIRAYADORUVU,209086,100,8
Rayadoruvu,SPSR Nellore,Vakadu,RAYADORUVU,13° 83 83 N,80° 21 40 E,,,,,,515,5192,,RAYADORUVU,,PUDIRAYADORUVU,209086,100,8
Srinivasapuram,SPSR Nellore,Vakadu,SRINIVASAPURAM,13° 57 03 N,80° 10 45 E,,,,,,515,5192,595999,SRINIVASAPURAM,595999,DUGGARAJA PATNAM,209074,100,8
Tupilipalem,SPSR Nellore,Vakadu,THUPILIPALEM,14° 02 25 N,80° 18 47 E,,,,,,515,5192,,THUPILIPALEM,,JAMINKOTHAPALEM,209075,100,8
Vadapalem,SPSR Nellore,Vakadu,VADAPALEM,13° 54 05 N,80° 12 14 E,,,,,,515,5192,587681,VADAPALEM,587681,PUDIRAYADORUVU,209086,200,8
Vytikuppam,SPSR Nellore,Vakadu,VYTIKUPPAM,13° 89 40 N,80° 19 73 E,,,,,,515,5192,,VYTIKUPPAM,,PUDIRAYADORUVU,209086,200,8
Anjaneyapuram,SPSR Nellore,Vidavalur,ANJANEYA PURAM,14° 64 58 N,80° 14 97 E,,,,,,515,5168,,ANJANEYA PURAM,,RAMA THEERTHAM,209167,200,8
Chandrasekhara puram,SPSR Nellore,Vidavalur,CHANDRASEKARA PURAM,14° 66 50 N,80° 14 39 E,,,,,,515,5168,,CHANDRASEKARA PURAM,,RAMACHANDRA PURAM,209168,200,8
Gouripuram,SPSR Nellore,Vidavalur,GOWRIPURAM,14° 64 29 N,80° 14 09 E,,,,,,515,5168,582083,GOWRIPURAM,582083,RAMA THEERTHAM,209167,200,8
Thallareddypalem,Prakasam,Vetapalem,,,,,,,,,,,,,,,,200,8
Kothapattapupalem,SPSR Nellore,Indukurpet,KOTHAPATTAPUPALEM,14° 26 33 N,80° 59 11 E,,,,,,515,5179,,KOTHAPATTAPUPALEM,,VENKANNAPALEM,208740,200,8
Edurupattapu palem (eduru-2),SPSR Nellore,Indukurpet,EDURUPATTAPUPALEM ( EDURU -II),14° 26 33 N,80° 59 11 E,,,,,,515,5179,,EDURUPATTAPUPALEM ( EDURU -II),,KODURU,,200,8
Ponnapudi kothuru,SPSR Nellore,Vidavalur,PONNAPADU KOTHHURU,14° 69 29 N,80° 13 09 E,,,,,,515,5168,,PONNAPADU KOTHHURU,,RAMACHANDRA PURAM,209168,253,8
Ponnapudi lakshmipuram,SPSR Nellore,Vidavalur,LAXMIPURAM,14° 69 34 N,80° 13 23 E,,,,,,515,5168,593887,LAXMIPURAM,593887,RAMACHANDRA PURAM,209168,253,8
Ponnapudi pathuru,SPSR Nellore,Vidavalur,PONNAPADU PATURU,14° 69 81 N,80° 14 09 E,,,,,,515,5168,,PONNAPADU PATURU,,RAMACHANDRA PURAM,209168,253,8
Ramachandrapuram h/o rcpuram,SPSR Nellore,Vidavalur,RAMCHANDRA PURAM,14° 65 04 N,80° 14 60 E,,,,,,515,5168,,RAMCHANDRA PURAM,,RAMACHANDRA PURAM,209168,253,8
Ramalingapuram,SPSR Nellore,Vidavalur,,,,,,,,,,,,,,,,253,8
Ravindra puram,SPSR Nellore,Vidavalur,RAVINDRA PURAM,14° 66 50 N,80° 14 39 E,,,,,,515,5168,,RAVINDRA PURAM,,RAMACHANDRA PURAM,209168,253,8
Utukurupallipalem,SPSR Nellore,Vidavalur,UTUKURU PALLI PALEM,14° 15 29 N,80° 55 09 E,,,,,,515,5168,,UTUKURU PALLI PALEM,,UTUKURU,,253,8
Utukurupeddapalem,SPSR Nellore,Vidavalur,UTUKURIPEDDA PALEM,14° 61 39 N,80° 16 34 E,,,,,,515,5168,,UTUKURIPEDDA PALEM,,UTUKURU,,253,8
Venkatanarayana puram,SPSR Nellore,Vidavalur,VENKATA NARAYANA PURAM,14° 67 29 N,80° 14 09 E,,,,,,515,5168,,VENKATA NARAYANA PURAM,,RAMACHANDRA PURAM,209168,253,8
Venkatareddy palem,SPSR Nellore,Vidavalur,VENKATA REDDY PALEM,14° 61 73 N,80° 15 80 E,,,,,,515,5168,208857,VENKATA REDDY PALEM,,UTUKURU,,253,8
Budagatlapalem,Srikakulam,Gara,,,,,,,,,,,,,,,,253,8
Bethalapuram,Srikakulam,Mandasa,,,,,,,,,,,,,,,,253,8
Geddalavuru,Srikakulam,Mandasa,,,,,,,,,,,,,,,,253,8
M.ganguvada,Srikakulam,Mandasa,,,,,,,,,,,,,,,,253,8
Rushikonda,Visakhapatanam,Chinagadili,"AO,VISAKHAPATNAM",17° 78 26 N,83° 38 50 E,,,,,,520,4866,,RUSHIKONDA,929900,6TH WARD,,253,8
Appikonda,Visakhapatanam,Pedagantyada,"AO,VISAKHAPATNAM",17° 34 14 N,83° 09 56 E,,,,,,520,4868,,APPIKONDA,929939,55 WARD,,253,8
"Fishing Horbour, Kakinada",East Godavari,Kakinada Rural,Vakalapudi,16° 58 58 N,82° 16 52 E,,,,,,505,4913,,Vakalapudi,909977,VAKALAPUDI,199254,274,8
Akkayapalem,Prakasam,Vetapalem,,,,,,,,,,,,,,,,352,8
